(reinforcement) C:\Users\Kelvin\Desktop\reinforcement learning\Chapter 11>python .\a3c_grad.py.py --cuda -n final
408683: done 432 games, mean reward -20.220, speed 56.47 f/s
409182: done 433 games, mean reward -20.210, speed 53.78 f/s
410493: done 435 games, mean reward -20.340, speed 55.24 f/s
411137: done 436 games, mean reward -20.330, speed 51.47 f/s
410642: done 434 games, mean reward -20.220, speed 54.37 f/s
410550: done 433 games, mean reward -20.270, speed 55.13 f/s
410898: done 430 games, mean reward -20.350, speed 54.71 f/s
411521: done 434 games, mean reward -20.270, speed 52.68 f/s
411543: done 435 games, mean reward -20.290, speed 108.33 f/s
411591: done 436 games, mean reward -20.290, speed 48.77 f/s
411944: done 431 games, mean reward -20.350, speed 55.20 f/s
412261: done 432 games, mean reward -20.350, speed 53.05 f/s
412302: done 433 games, mean reward -20.350, speed 39.77 f/s
413214: done 435 games, mean reward -20.230, speed 54.60 f/s
413306: done 436 games, mean reward -20.220, speed 66.17 f/s
414299: done 437 games, mean reward -20.320, speed 54.77 f/s
413348: done 434 games, mean reward -20.340, speed 55.71 f/s
413335: done 437 games, mean reward -20.280, speed 54.63 f/s
414462: done 438 games, mean reward -20.330, speed 62.86 f/s
413681: done 435 games, mean reward -20.340, speed 55.33 f/s
413747: done 436 games, mean reward -20.320, speed 54.17 f/s
414174: done 437 games, mean reward -20.210, speed 53.67 f/s
414618: done 438 games, mean reward -20.210, speed 54.35 f/s
415641: done 439 games, mean reward -20.350, speed 53.60 f/s
414942: done 439 games, mean reward -20.220, speed 55.05 f/s
415173: done 440 games, mean reward -20.230, speed 51.17 f/s
416170: done 440 games, mean reward -20.340, speed 55.88 f/s
415631: done 441 games, mean reward -20.230, speed 55.01 f/s
415882: done 437 games, mean reward -20.300, speed 54.00 f/s
415892: done 438 games, mean reward -20.300, speed 64.02 f/s
416202: done 438 games, mean reward -20.280, speed 54.48 f/s
417343: done 441 games, mean reward -20.340, speed 55.21 f/s
417605: done 442 games, mean reward -20.320, speed 47.92 f/s
416559: done 439 games, mean reward -20.290, speed 58.75 f/s
416798: done 440 games, mean reward -20.280, speed 52.04 f/s
418163: done 443 games, mean reward -20.310, speed 57.80 f/s
417407: done 441 games, mean reward -20.290, speed 56.66 f/s
418575: done 444 games, mean reward -20.300, speed 51.51 f/s
417949: done 439 games, mean reward -20.280, speed 54.91 f/s
419225: done 445 games, mean reward -20.300, speed 55.41 f/s
419295: done 446 games, mean reward -20.280, speed 56.01 f/s
418894: done 440 games, mean reward -20.270, speed 54.06 f/s
418928: done 442 games, mean reward -20.280, speed 54.30 f/s
419719: done 442 games, mean reward -20.240, speed 54.56 f/s
419715: done 443 games, mean reward -20.310, speed 52.70 f/s
420250: done 443 games, mean reward -20.250, speed 56.00 f/s
420269: done 444 games, mean reward -20.220, speed 86.88 f/s
420097: done 444 games, mean reward -20.310, speed 54.58 f/s
421223: done 447 games, mean reward -20.290, speed 54.76 f/s
420447: done 441 games, mean reward -20.260, speed 55.02 f/s
420539: done 442 games, mean reward -20.270, speed 66.17 f/s
421266: done 445 games, mean reward -20.230, speed 53.90 f/s
421555: done 446 games, mean reward -20.230, speed 59.49 f/s
422916: done 448 games, mean reward -20.280, speed 53.92 f/s
422116: done 445 games, mean reward -20.300, speed 55.19 f/s
422211: done 446 games, mean reward -20.310, speed 44.58 f/s
422320: done 443 games, mean reward -20.250, speed 54.46 f/s
422906: done 447 games, mean reward -20.320, speed 57.62 f/s
424453: done 449 games, mean reward -20.240, speed 54.71 f/s
425041: done 450 games, mean reward -20.240, speed 55.19 f/s
424065: done 448 games, mean reward -20.320, speed 52.88 f/s
425239: done 451 games, mean reward -20.230, speed 55.59 f/s
424562: done 444 games, mean reward -20.260, speed 54.63 f/s
424601: done 449 games, mean reward -20.320, speed 56.34 f/s
424953: done 447 games, mean reward -20.210, speed 54.67 f/s
424999: done 448 games, mean reward -20.200, speed 42.68 f/s
424868: done 445 games, mean reward -20.250, speed 53.09 f/s
425438: done 446 games, mean reward -20.260, speed 54.22 f/s
425550: done 447 games, mean reward -20.270, speed 49.79 f/s
425993: done 449 games, mean reward -20.200, speed 53.65 f/s
425895: done 450 games, mean reward -20.310, speed 55.11 f/s
426204: done 448 games, mean reward -20.260, speed 55.53 f/s
426303: done 449 games, mean reward -20.250, speed 68.89 f/s
427033: done 450 games, mean reward -20.200, speed 55.16 f/s
427226: done 451 games, mean reward -20.200, speed 54.91 f/s
428126: done 452 games, mean reward -20.230, speed 54.73 f/s
427239: done 451 games, mean reward -20.310, speed 54.56 f/s
428708: done 453 games, mean reward -20.220, speed 54.87 f/s
427985: done 452 games, mean reward -20.190, speed 54.11 f/s
428153: done 453 games, mean reward -20.190, speed 65.58 f/s
428576: done 454 games, mean reward -20.200, speed 52.68 f/s
429346: done 454 games, mean reward -20.220, speed 54.60 f/s
428291: done 452 games, mean reward -20.310, speed 53.41 f/s
428602: done 453 games, mean reward -20.300, speed 61.64 f/s
429997: done 455 games, mean reward -20.230, speed 55.12 f/s
428949: done 450 games, mean reward -20.230, speed 54.12 f/s
429197: done 451 games, mean reward -20.230, speed 53.63 f/s
429695: done 455 games, mean reward -20.180, speed 55.49 f/s
430140: done 454 games, mean reward -20.300, speed 54.76 f/s
430270: done 455 games, mean reward -20.310, speed 54.04 f/s
431635: done 456 games, mean reward -20.240, speed 54.13 f/s
430972: done 452 games, mean reward -20.220, speed 55.56 f/s
432245: done 457 games, mean reward -20.240, speed 56.59 f/s
431289: done 456 games, mean reward -20.320, speed 54.45 f/s
432453: done 458 games, mean reward -20.240, speed 47.38 f/s
431627: done 453 games, mean reward -20.220, speed 51.96 f/s
432871: done 459 games, mean reward -20.210, speed 57.67 f/s
432788: done 456 games, mean reward -20.180, speed 54.16 f/s
432813: done 457 games, mean reward -20.140, speed 100.02 f/s
433765: done 460 games, mean reward -20.200, speed 54.66 f/s
432803: done 457 games, mean reward -20.310, speed 54.11 f/s
433957: done 461 games, mean reward -20.210, speed 54.38 f/s
432959: done 454 games, mean reward -20.200, speed 56.13 f/s
433320: done 458 games, mean reward -20.310, speed 54.98 f/s
433807: done 459 games, mean reward -20.310, speed 52.84 f/s
435018: done 462 games, mean reward -20.200, speed 53.73 f/s
434300: done 460 games, mean reward -20.310, speed 58.24 f/s
434974: done 458 games, mean reward -20.150, speed 54.51 f/s
434780: done 455 games, mean reward -20.210, speed 53.90 f/s
435115: done 459 games, mean reward -20.130, speed 58.23 f/s
435103: done 456 games, mean reward -20.220, speed 55.14 f/s
435699: done 460 games, mean reward -20.140, speed 55.06 f/s
435505: done 461 games, mean reward -20.320, speed 54.25 f/s
436641: done 463 games, mean reward -20.190, speed 55.12 f/s
436048: done 457 games, mean reward -20.210, speed 54.11 f/s
436053: done 462 games, mean reward -20.310, speed 52.91 f/s
437820: done 464 games, mean reward -20.190, speed 55.45 f/s
436785: done 463 games, mean reward -20.340, speed 55.98 f/s
437393: done 461 games, mean reward -20.120, speed 53.90 f/s
437155: done 458 games, mean reward -20.200, speed 55.28 f/s
437297: done 459 games, mean reward -20.200, speed 57.90 f/s
438483: done 465 games, mean reward -20.200, speed 52.46 f/s
437707: done 460 games, mean reward -20.200, speed 51.36 f/s
438054: done 461 games, mean reward -20.200, speed 57.70 f/s
438480: done 462 games, mean reward -20.200, speed 52.95 f/s
439053: done 462 games, mean reward -20.110, speed 54.61 f/s
439337: done 463 games, mean reward -20.120, speed 58.08 f/s
439214: done 464 games, mean reward -20.330, speed 54.60 f/s
439359: done 463 games, mean reward -20.200, speed 56.33 f/s
439688: done 464 games, mean reward -20.120, speed 48.75 f/s
439602: done 465 games, mean reward -20.330, speed 48.52 f/s
439983: done 464 games, mean reward -20.190, speed 47.64 f/s
441189: done 466 games, mean reward -20.320, speed 49.05 f/s
441648: done 465 games, mean reward -20.120, speed 49.75 f/s
441818: done 466 games, mean reward -20.120, speed 45.20 f/s
442755: done 466 games, mean reward -20.180, speed 51.24 f/s
441804: done 465 games, mean reward -20.200, speed 48.60 f/s
442155: done 467 games, mean reward -20.110, speed 51.98 f/s
442383: done 468 games, mean reward -20.110, speed 44.39 f/s
442544: done 469 games, mean reward -20.130, speed 59.15 f/s
443414: done 467 games, mean reward -20.180, speed 49.77 f/s
443607: done 468 games, mean reward -20.200, speed 47.67 f/s
443637: done 469 games, mean reward -20.180, speed 97.66 f/s
444367: done 470 games, mean reward -20.200, speed 49.84 f/s
444931: done 471 games, mean reward -20.210, speed 53.18 f/s
443927: done 466 games, mean reward -20.190, speed 51.13 f/s
444082: done 467 games, mean reward -20.320, speed 50.98 f/s
444091: done 467 games, mean reward -20.180, speed 63.94 f/s
444169: done 468 games, mean reward -20.330, speed 41.25 f/s
444730: done 470 games, mean reward -20.130, speed 52.24 f/s
444473: done 468 games, mean reward -20.170, speed 54.28 f/s
445574: done 472 games, mean reward -20.220, speed 55.30 f/s
444674: done 469 games, mean reward -20.180, speed 31.80 f/s
444457: done 469 games, mean reward -20.330, speed 24.91 f/s
444549: done 470 games, mean reward -20.330, speed 43.95 f/s
444707: done 471 games, mean reward -20.330, speed 61.30 f/s
446577: done 473 games, mean reward -20.210, speed 53.32 f/s
445351: done 472 games, mean reward -20.330, speed 54.82 f/s
446799: done 474 games, mean reward -20.230, speed 49.34 f/s
446831: done 475 games, mean reward -20.230, speed 113.80 f/s
446228: done 471 games, mean reward -20.120, speed 48.18 f/s
447347: done 476 games, mean reward -20.240, speed 55.26 f/s
447443: done 477 games, mean reward -20.250, speed 44.86 f/s
446055: done 473 games, mean reward -20.340, speed 54.71 f/s
448926: done 472 games, mean reward -20.130, speed 54.77 f/s
449954: done 478 games, mean reward -20.260, speed 54.87 f/s
449314: done 473 games, mean reward -20.130, speed 55.07 f/s
448867: done 474 games, mean reward -20.320, speed 54.60 f/s
449143: done 470 games, mean reward -20.180, speed 55.04 f/s
449417: done 474 games, mean reward -20.110, speed 49.83 f/s
449067: done 475 games, mean reward -20.330, speed 54.73 f/s
449094: done 476 games, mean reward -20.320, speed 19.54 f/s
449786: done 475 games, mean reward -20.120, speed 51.77 f/s
449901: done 471 games, mean reward -20.190, speed 50.57 f/s
450009: done 472 games, mean reward -20.180, speed 44.59 f/s
450576: done 473 games, mean reward -20.190, speed 51.41 f/s
450356: done 477 games, mean reward -20.300, speed 52.92 f/s
451096: done 474 games, mean reward -20.180, speed 50.97 f/s
451115: done 475 games, mean reward -20.190, speed 100.56 f/s
451568: done 476 games, mean reward -20.140, speed 51.78 f/s
451324: done 478 games, mean reward -20.280, speed 52.75 f/s
452872: done 479 games, mean reward -20.290, speed 51.89 f/s
452016: done 477 games, mean reward -20.150, speed 54.57 f/s
452915: done 480 games, mean reward -20.280, speed 114.69 f/s
451529: done 479 games, mean reward -20.290, speed 47.55 f/s
452717: done 478 games, mean reward -20.140, speed 52.21 f/s
452497: done 476 games, mean reward -20.190, speed 53.11 f/s
452457: done 480 games, mean reward -20.290, speed 53.01 f/s
453245: done 479 games, mean reward -20.130, speed 52.15 f/s
453378: done 480 games, mean reward -20.130, speed 42.48 f/s
453225: done 477 games, mean reward -20.180, speed 52.43 f/s
453370: done 478 games, mean reward -20.170, speed 57.88 f/s
453828: done 479 games, mean reward -20.190, speed 45.73 f/s
455128: done 481 games, mean reward -20.280, speed 50.94 f/s
454261: done 481 games, mean reward -20.150, speed 51.80 f/s
454276: done 482 games, mean reward -20.150, speed 17.24 f/s
454495: done 483 games, mean reward -20.150, speed 59.57 f/s
454029: done 481 games, mean reward -20.280, speed 50.73 f/s
455876: done 482 games, mean reward -20.290, speed 53.22 f/s
455132: done 484 games, mean reward -20.160, speed 53.50 f/s
456317: done 483 games, mean reward -20.290, speed 56.74 f/s
457146: done 484 games, mean reward -20.290, speed 53.28 f/s
456076: done 480 games, mean reward -20.190, speed 52.84 f/s
456089: done 481 games, mean reward -20.200, speed 79.48 f/s
456832: done 482 games, mean reward -20.280, speed 53.89 f/s
456904: done 483 games, mean reward -20.280, speed 36.68 f/s
457215: done 484 games, mean reward -20.280, speed 60.90 f/s
458802: done 485 games, mean reward -20.290, speed 53.32 f/s
457957: done 482 games, mean reward -20.200, speed 53.91 f/s
459355: done 486 games, mean reward -20.290, speed 51.09 f/s
458304: done 485 games, mean reward -20.270, speed 52.40 f/s
458653: done 483 games, mean reward -20.190, speed 51.28 f/s
459977: done 487 games, mean reward -20.300, speed 49.67 f/s
458853: done 484 games, mean reward -20.180, speed 51.48 f/s
460071: done 488 games, mean reward -20.310, speed 59.71 f/s
460575: done 489 games, mean reward -20.310, speed 50.92 f/s
460608: done 490 games, mean reward -20.310, speed 99.07 f/s
459937: done 485 games, mean reward -20.170, speed 52.46 f/s
459448: done 486 games, mean reward -20.270, speed 50.51 f/s
459455: done 487 games, mean reward -20.260, speed 44.71 f/s
460106: done 486 games, mean reward -20.180, speed 45.97 f/s
461861: done 491 games, mean reward -20.310, speed 52.43 f/s
462053: done 492 games, mean reward -20.300, speed 55.05 f/s
461498: done 487 games, mean reward -20.180, speed 55.05 f/s
461647: done 488 games, mean reward -20.180, speed 43.99 f/s
461927: done 489 games, mean reward -20.190, speed 56.15 f/s
463109: done 493 games, mean reward -20.320, speed 51.86 f/s
461996: done 488 games, mean reward -20.250, speed 53.20 f/s
462260: done 485 games, mean reward -20.200, speed 52.93 f/s
462311: done 489 games, mean reward -20.260, speed 53.46 f/s
462779: done 486 games, mean reward -20.200, speed 55.15 f/s
462728: done 490 games, mean reward -20.250, speed 52.40 f/s
463056: done 491 games, mean reward -20.230, speed 50.92 f/s
463143: done 492 games, mean reward -20.230, speed 65.97 f/s
464482: done 490 games, mean reward -20.200, speed 52.95 f/s
464353: done 487 games, mean reward -20.200, speed 50.85 f/s
464387: done 488 games, mean reward -20.200, speed 30.36 f/s
465632: done 494 games, mean reward -20.330, speed 52.50 f/s
465515: done 491 games, mean reward -20.190, speed 52.27 f/s
465382: done 489 games, mean reward -20.190, speed 55.33 f/s
466763: done 495 games, mean reward -20.320, speed 53.97 f/s
465837: done 490 games, mean reward -20.180, speed 54.07 f/s
466107: done 492 games, mean reward -20.220, speed 54.68 f/s
465642: done 493 games, mean reward -20.220, speed 52.56 f/s
466231: done 493 games, mean reward -20.220, speed 51.13 f/s
466079: done 494 games, mean reward -20.230, speed 51.49 f/s
466705: done 494 games, mean reward -20.200, speed 48.10 f/s
466752: done 495 games, mean reward -20.210, speed 114.11 f/s
467683: done 496 games, mean reward -20.330, speed 51.86 f/s
467045: done 496 games, mean reward -20.220, speed 47.00 f/s
467258: done 497 games, mean reward -20.220, speed 51.56 f/s
467347: done 491 games, mean reward -20.190, speed 50.38 f/s
467656: done 498 games, mean reward -20.220, speed 50.55 f/s
467893: done 492 games, mean reward -20.200, speed 53.17 f/s
467738: done 495 games, mean reward -20.210, speed 50.13 f/s
469886: done 497 games, mean reward -20.310, speed 52.46 f/s
470252: done 498 games, mean reward -20.330, speed 49.36 f/s
469111: done 493 games, mean reward -20.170, speed 52.75 f/s
469071: done 496 games, mean reward -20.220, speed 52.64 f/s
470058: done 494 games, mean reward -20.150, speed 53.22 f/s
469919: done 497 games, mean reward -20.240, speed 55.26 f/s
470240: done 495 games, mean reward -20.150, speed 52.36 f/s
471416: done 499 games, mean reward -20.210, speed 53.64 f/s
472656: done 499 games, mean reward -20.320, speed 53.82 f/s
471670: done 496 games, mean reward -20.120, speed 55.12 f/s
471794: done 497 games, mean reward -20.100, speed 52.33 f/s
471854: done 498 games, mean reward -20.110, speed 40.35 f/s
472098: done 499 games, mean reward -20.100, speed 49.94 f/s
472049: done 498 games, mean reward -20.250, speed 53.69 f/s
473499: done 500 games, mean reward -20.320, speed 52.23 f/s
473538: done 501 games, mean reward -20.320, speed 38.56 f/s
472183: done 499 games, mean reward -20.260, speed 56.37 f/s
473868: done 502 games, mean reward -20.340, speed 55.26 f/s
472647: done 500 games, mean reward -20.270, speed 50.44 f/s
474104: done 503 games, mean reward -20.340, speed 59.28 f/s
473449: done 500 games, mean reward -20.220, speed 52.69 f/s
473633: done 501 games, mean reward -20.220, speed 52.89 f/s
473182: done 501 games, mean reward -20.280, speed 54.38 f/s
474601: done 504 games, mean reward -20.320, speed 52.04 f/s
473715: done 502 games, mean reward -20.230, speed 57.65 f/s
473321: done 502 games, mean reward -20.280, speed 52.96 f/s
474148: done 503 games, mean reward -20.250, speed 48.36 f/s
475283: done 505 games, mean reward -20.300, speed 49.59 f/s
475906: done 506 games, mean reward -20.300, speed 53.85 f/s
475153: done 500 games, mean reward -20.110, speed 52.90 f/s
476397: done 507 games, mean reward -20.300, speed 57.46 f/s
475031: done 503 games, mean reward -20.290, speed 52.86 f/s
475555: done 504 games, mean reward -20.270, speed 54.34 f/s
475106: done 504 games, mean reward -20.320, speed 60.01 f/s
475250: done 505 games, mean reward -20.320, speed 60.33 f/s
477164: done 508 games, mean reward -20.300, speed 54.63 f/s
476874: done 506 games, mean reward -20.330, speed 53.67 f/s
477184: done 501 games, mean reward -20.120, speed 55.38 f/s
477313: done 502 games, mean reward -20.120, speed 42.13 f/s
478712: done 509 games, mean reward -20.310, speed 54.90 f/s
478185: done 503 games, mean reward -20.110, speed 56.33 f/s
479468: done 510 games, mean reward -20.310, speed 54.07 f/s
478597: done 505 games, mean reward -20.260, speed 54.29 f/s
478845: done 506 games, mean reward -20.260, speed 52.99 f/s
479313: done 507 games, mean reward -20.260, speed 47.59 f/s
479058: done 507 games, mean reward -20.310, speed 51.46 f/s
480136: done 508 games, mean reward -20.250, speed 49.82 f/s
480162: done 509 games, mean reward -20.260, speed 99.12 f/s
481288: done 511 games, mean reward -20.310, speed 48.17 f/s
479997: done 508 games, mean reward -20.310, speed 51.14 f/s
480447: done 504 games, mean reward -20.120, speed 49.16 f/s
480610: done 505 games, mean reward -20.110, speed 43.90 f/s
480971: done 510 games, mean reward -20.260, speed 45.70 f/s
481287: done 506 games, mean reward -20.110, speed 47.74 f/s
481293: done 507 games, mean reward -20.090, speed 47.82 f/s
481079: done 509 games, mean reward -20.300, speed 48.69 f/s
481805: done 510 games, mean reward -20.300, speed 46.15 f/s
482350: done 511 games, mean reward -20.250, speed 49.45 f/s
482754: done 508 games, mean reward -20.070, speed 47.74 f/s
482782: done 509 games, mean reward -20.060, speed 95.29 f/s
483405: done 512 games, mean reward -20.250, speed 46.58 f/s
483069: done 511 games, mean reward -20.290, speed 48.56 f/s
484571: done 512 games, mean reward -20.290, speed 48.22 f/s
484918: done 513 games, mean reward -20.300, speed 56.56 f/s
484308: done 513 games, mean reward -20.230, speed 50.33 f/s
484556: done 514 games, mean reward -20.230, speed 48.16 f/s
485520: done 514 games, mean reward -20.300, speed 47.61 f/s
484839: done 510 games, mean reward -20.060, speed 50.15 f/s
486049: done 515 games, mean reward -20.280, speed 52.18 f/s
484781: done 512 games, mean reward -20.300, speed 50.17 f/s
485038: done 511 games, mean reward -20.050, speed 48.91 f/s
485121: done 512 games, mean reward -20.070, speed 37.87 f/s
485942: done 513 games, mean reward -20.060, speed 51.79 f/s
485790: done 513 games, mean reward -20.300, speed 48.81 f/s
487523: done 516 games, mean reward -20.280, speed 48.61 f/s
486195: done 514 games, mean reward -20.290, speed 49.50 f/s
486653: done 515 games, mean reward -20.290, speed 47.66 f/s
488368: done 517 games, mean reward -20.270, speed 49.14 f/s
487657: done 515 games, mean reward -20.240, speed 49.56 f/s
487668: done 516 games, mean reward -20.230, speed 67.04 f/s
488616: done 518 games, mean reward -20.270, speed 49.94 f/s
488679: done 519 games, mean reward -20.270, speed 52.77 f/s
487312: done 516 games, mean reward -20.290, speed 49.34 f/s
487679: done 514 games, mean reward -20.060, speed 49.30 f/s
487844: done 517 games, mean reward -20.300, speed 56.06 f/s
488783: done 517 games, mean reward -20.230, speed 53.70 f/s
488863: done 518 games, mean reward -20.220, speed 54.72 f/s
490244: done 520 games, mean reward -20.250, speed 53.39 f/s
489116: done 515 games, mean reward -20.070, speed 53.09 f/s
490651: done 521 games, mean reward -20.250, speed 56.44 f/s
489357: done 518 games, mean reward -20.290, speed 53.44 f/s
489417: done 519 games, mean reward -20.290, speed 51.16 f/s
490978: done 522 games, mean reward -20.250, speed 54.34 f/s
491045: done 523 games, mean reward -20.260, speed 53.40 f/s
490205: done 520 games, mean reward -20.290, speed 51.88 f/s
490619: done 516 games, mean reward -20.060, speed 53.39 f/s
491151: done 519 games, mean reward -20.220, speed 52.93 f/s
491165: done 520 games, mean reward -20.240, speed 81.47 f/s
491190: done 521 games, mean reward -20.220, speed 88.05 f/s
491609: done 517 games, mean reward -20.050, speed 52.00 f/s
492812: done 524 games, mean reward -20.270, speed 52.04 f/s
492908: done 525 games, mean reward -20.270, speed 60.16 f/s
493093: done 526 games, mean reward -20.280, speed 51.14 f/s
492435: done 522 games, mean reward -20.240, speed 51.85 f/s
493089: done 518 games, mean reward -20.060, speed 50.21 f/s
493479: done 523 games, mean reward -20.240, speed 49.82 f/s
492985: done 521 games, mean reward -20.280, speed 51.89 f/s
493297: done 519 games, mean reward -20.060, speed 53.62 f/s
494050: done 520 games, mean reward -20.060, speed 49.86 f/s
494020: done 522 games, mean reward -20.260, speed 48.78 f/s
494421: done 523 games, mean reward -20.270, speed 48.20 f/s
494943: done 524 games, mean reward -20.220, speed 49.35 f/s
495039: done 525 games, mean reward -20.220, speed 59.94 f/s
494975: done 524 games, mean reward -20.270, speed 54.34 f/s
495329: done 521 games, mean reward -20.050, speed 50.06 f/s
495503: done 522 games, mean reward -20.060, speed 48.30 f/s
495556: done 523 games, mean reward -20.050, speed 48.75 f/s
495665: done 525 games, mean reward -20.270, speed 51.35 f/s
497111: done 527 games, mean reward -20.280, speed 50.19 f/s
495708: done 526 games, mean reward -20.270, speed 34.98 f/s
496796: done 526 games, mean reward -20.220, speed 51.88 f/s
497462: done 527 games, mean reward -20.230, speed 53.73 f/s
497533: done 527 games, mean reward -20.280, speed 52.92 f/s
497996: done 524 games, mean reward -20.050, speed 52.00 f/s
498099: done 525 games, mean reward -20.050, speed 62.29 f/s
499322: done 528 games, mean reward -20.290, speed 52.29 f/s
498306: done 526 games, mean reward -20.070, speed 46.43 f/s
498372: done 528 games, mean reward -20.290, speed 49.76 f/s
500121: done 529 games, mean reward -20.290, speed 50.80 f/s
499510: done 528 games, mean reward -20.220, speed 50.44 f/s
500448: done 530 games, mean reward -20.300, speed 48.60 f/s
500507: done 531 games, mean reward -20.290, speed 49.01 f/s
499491: done 527 games, mean reward -20.080, speed 51.09 f/s
499757: done 529 games, mean reward -20.220, speed 50.18 f/s
500932: done 532 games, mean reward -20.300, speed 44.30 f/s
501019: done 533 games, mean reward -20.280, speed 56.51 f/s
500057: done 528 games, mean reward -20.100, speed 45.26 f/s
500317: done 530 games, mean reward -20.230, speed 45.01 f/s
501525: done 534 games, mean reward -20.280, speed 46.86 f/s
500819: done 531 games, mean reward -20.230, speed 46.65 f/s
500542: done 529 games, mean reward -20.300, speed 48.47 f/s
501383: done 532 games, mean reward -20.240, speed 47.21 f/s
501700: done 529 games, mean reward -20.100, speed 47.28 f/s
501527: done 530 games, mean reward -20.290, speed 47.10 f/s
502935: done 535 games, mean reward -20.290, speed 48.13 f/s
502125: done 530 games, mean reward -20.100, speed 56.92 f/s
503373: done 536 games, mean reward -20.300, speed 52.77 f/s
502529: done 533 games, mean reward -20.250, speed 50.41 f/s
502312: done 531 games, mean reward -20.270, speed 54.60 f/s
503731: done 537 games, mean reward -20.300, speed 59.06 f/s
502457: done 532 games, mean reward -20.280, speed 58.75 f/s
503873: done 534 games, mean reward -20.250, speed 54.62 f/s
503460: done 533 games, mean reward -20.270, speed 53.91 f/s
503491: done 534 games, mean reward -20.270, speed 33.63 f/s
504135: done 535 games, mean reward -20.250, speed 55.54 f/s
505064: done 538 games, mean reward -20.300, speed 54.28 f/s
504664: done 531 games, mean reward -20.110, speed 54.13 f/s
505988: done 536 games, mean reward -20.250, speed 54.30 f/s
505793: done 532 games, mean reward -20.120, speed 54.07 f/s
507022: done 539 games, mean reward -20.300, speed 53.92 f/s
506101: done 533 games, mean reward -20.110, speed 60.48 f/s
506580: done 537 games, mean reward -20.260, speed 55.57 f/s
506431: done 534 games, mean reward -20.110, speed 55.45 f/s
506904: done 538 games, mean reward -20.260, speed 55.31 f/s
507957: done 540 games, mean reward -20.310, speed 56.04 f/s
506693: done 535 games, mean reward -20.270, speed 54.54 f/s
506788: done 536 games, mean reward -20.250, speed 64.25 f/s
507588: done 537 games, mean reward -20.260, speed 53.96 f/s
507925: done 535 games, mean reward -20.130, speed 54.20 f/s
507738: done 538 games, mean reward -20.270, speed 64.44 f/s
507752: done 539 games, mean reward -20.260, speed 81.47 f/s
509269: done 541 games, mean reward -20.300, speed 54.62 f/s
508463: done 539 games, mean reward -20.260, speed 55.86 f/s
508273: done 536 games, mean reward -20.150, speed 58.32 f/s
508729: done 540 games, mean reward -20.250, speed 55.11 f/s
508583: done 540 games, mean reward -20.270, speed 54.84 f/s
508932: done 541 games, mean reward -20.270, speed 51.60 f/s
509325: done 537 games, mean reward -20.190, speed 53.53 f/s
509177: done 542 games, mean reward -20.280, speed 62.99 f/s
510001: done 541 games, mean reward -20.250, speed 54.54 f/s
511106: done 542 games, mean reward -20.320, speed 54.24 f/s
510202: done 538 games, mean reward -20.210, speed 56.37 f/s
511948: done 543 games, mean reward -20.330, speed 54.97 f/s
511314: done 542 games, mean reward -20.250, speed 53.76 f/s
512391: done 544 games, mean reward -20.340, speed 54.33 f/s
511339: done 539 games, mean reward -20.240, speed 54.26 f/s
513200: done 545 games, mean reward -20.340, speed 56.46 f/s
512186: done 540 games, mean reward -20.230, speed 55.14 f/s
512821: done 543 games, mean reward -20.240, speed 55.47 f/s
512969: done 544 games, mean reward -20.260, speed 45.77 f/s
512990: done 541 games, mean reward -20.240, speed 52.90 f/s
514205: done 546 games, mean reward -20.340, speed 53.57 f/s
513194: done 542 games, mean reward -20.240, speed 56.78 f/s
512955: done 543 games, mean reward -20.280, speed 54.53 f/s
514994: done 547 games, mean reward -20.340, speed 55.47 f/s
513682: done 544 games, mean reward -20.280, speed 52.79 f/s
513939: done 543 games, mean reward -20.260, speed 53.61 f/s
513855: done 545 games, mean reward -20.290, speed 64.39 f/s
513902: done 546 games, mean reward -20.290, speed 44.91 f/s
514582: done 545 games, mean reward -20.250, speed 54.59 f/s
514439: done 544 games, mean reward -20.260, speed 53.77 f/s
514519: done 545 games, mean reward -20.280, speed 60.97 f/s
515999: done 548 games, mean reward -20.360, speed 53.51 f/s
515624: done 546 games, mean reward -20.240, speed 54.75 f/s
516530: done 549 games, mean reward -20.380, speed 55.72 f/s
516638: done 550 games, mean reward -20.360, speed 49.38 f/s
515351: done 547 games, mean reward -20.300, speed 53.76 f/s
517036: done 551 games, mean reward -20.370, speed 55.75 f/s
516188: done 547 games, mean reward -20.270, speed 53.81 f/s
516349: done 546 games, mean reward -20.280, speed 55.15 f/s
516534: done 548 games, mean reward -20.290, speed 55.48 f/s
518308: done 552 games, mean reward -20.360, speed 54.43 f/s
517964: done 548 games, mean reward -20.270, speed 54.34 f/s
519047: done 553 games, mean reward -20.360, speed 53.43 f/s
518243: done 549 games, mean reward -20.250, speed 57.43 f/s
518281: done 549 games, mean reward -20.280, speed 53.73 f/s
518947: done 550 games, mean reward -20.240, speed 54.04 f/s
519149: done 551 games, mean reward -20.240, speed 56.47 f/s
519237: done 550 games, mean reward -20.280, speed 54.05 f/s
520712: done 554 games, mean reward -20.370, speed 54.32 f/s
519908: done 547 games, mean reward -20.280, speed 54.21 f/s
520373: done 552 games, mean reward -20.260, speed 54.90 f/s
521412: done 555 games, mean reward -20.370, speed 54.45 f/s
520471: done 548 games, mean reward -20.280, speed 53.87 f/s
521754: done 556 games, mean reward -20.360, speed 55.29 f/s
